epoch,accuracy,loss
110,0.44976407289505005,1.0504422187805176
111,0.4473124146461487,1.0513763427734375
112,0.4487001597881317,1.0514079332351685
113,0.44671106338500977,1.0514479875564575
114,0.4438430964946747,1.0523173809051514
115,0.447266161441803,1.0518313646316528
116,0.4453696012496948,1.0534286499023438
117,0.44643351435661316,1.052321434020996
118,0.4489314556121826,1.050439476966858
119,0.44698861241340637,1.0505685806274414
120,0.4450920522212982,1.05210280418396
121,0.4456008970737457,1.0508382320404053
122,0.4484226107597351,1.0506821870803833
123,0.4441206455230713,1.0521434545516968
124,0.44671106338500977,1.0512034893035889
125,0.4487464129924774,1.0504549741744995
126,0.4511980712413788,1.052017331123352
127,0.44680359959602356,1.0507745742797852
128,0.4443519413471222,1.0517120361328125
129,0.44971781969070435,1.0497901439666748
130,0.4479137659072876,1.0518611669540405
131,0.4516606628894806,1.0486375093460083
132,0.4488852024078369,1.0512609481811523
133,0.4473124146461487,1.0516647100448608
134,0.4489777088165283,1.0487958192825317
135,0.4487464129924774,1.0501325130462646
136,0.45013415813446045,1.0500552654266357
137,0.4480525553226471,1.0511959791183472
138,0.447636216878891,1.0509099960327148
139,0.4486076533794403,1.0512481927871704
140,0.4492090046405792,1.0492817163467407
141,0.4475899636745453,1.0514483451843262
142,0.4526320695877075,1.0482476949691772
143,0.44976407289505005,1.0496412515640259
144,0.44666481018066406,1.0517314672470093
145,0.4519382119178772,1.0492910146713257
146,0.4516606628894806,1.0481605529785156
147,0.45101305842399597,1.0486356019973755
148,0.4519844651222229,1.0500624179840088
149,0.44634100794792175,1.0508642196655273
150,0.44634100794792175,1.050838828086853
151,0.4517069160938263,1.0484514236450195
152,0.4516144096851349,1.0480916500091553
153,0.4514756202697754,1.0501670837402344
154,0.45055046677589417,1.0489758253097534
155,0.44953280687332153,1.0510185956954956
156,0.4446294605731964,1.052704095840454
157,0.4454158544540405,1.0520116090774536
158,0.44939401745796204,1.0508394241333008
159,0.44944027066230774,1.0498545169830322
160,0.4515218734741211,1.0479155778884888
161,0.4474974572658539,1.0502477884292603
162,0.4518919289112091,1.0484304428100586
163,0.4492090046405792,1.0508743524551392
164,0.451753169298172,1.0474357604980469
165,0.45073550939559937,1.0484700202941895
166,0.44911646842956543,1.0491809844970703
167,0.44934776425361633,1.0489764213562012
168,0.45101305842399597,1.0494134426116943
169,0.4511055648326874,1.0482598543167114
170,0.4547136723995209,1.0487310886383057
171,0.44698861241340637,1.0493611097335815
172,0.45082801580429077,1.0498571395874023
173,0.45425108075141907,1.046679973602295
174,0.44994911551475525,1.0489397048950195
175,0.45078176259994507,1.0478614568710327
176,0.44967156648635864,1.0476080179214478
177,0.45355722308158875,1.0474557876586914
178,0.45050421357154846,1.0477598905563354
179,0.45337218046188354,1.0478390455245972
180,0.4558238387107849,1.0464122295379639
181,0.45383477210998535,1.0471956729888916
182,0.4550837278366089,1.0463083982467651
183,0.4556850790977478,1.0465608835220337
184,0.4523082673549652,1.0466387271881104
185,0.4550374746322632,1.0462677478790283
186,0.4509205222129822,1.0485600233078003
187,0.4488389194011688,1.0488669872283936
188,0.4527245759963989,1.0483225584030151
189,0.4492552578449249,1.04807448387146
190,0.4516606628894806,1.045867919921875
191,0.4545748829841614,1.04789137840271
192,0.45772042870521545,1.0454301834106445
193,0.4518456757068634,1.0484439134597778
194,0.4475899636745453,1.0499604940414429
195,0.45383477210998535,1.0469417572021484
196,0.4565639793872833,1.0444951057434082
197,0.4524470269680023,1.0489431619644165
198,0.4520769715309143,1.0454894304275513
199,0.4526783227920532,1.0479680299758911
200,0.45346471667289734,1.0477043390274048
201,0.4484226107597351,1.050010085105896
202,0.45378851890563965,1.045851707458496
203,0.4525395631790161,1.0490480661392212
204,0.4586455821990967,1.0450516939163208
205,0.451753169298172,1.048421025276184
206,0.45661023259162903,1.0456953048706055
207,0.44934776425361633,1.0503417253494263
208,0.4510593116283417,1.0476185083389282
209,0.45804423093795776,1.0444597005844116
210,0.4546211361885071,1.046281337738037
211,0.4511980712413788,1.049686312675476
212,0.45744287967681885,1.0446324348449707
213,0.44999536871910095,1.0481398105621338
214,0.4561013877391815,1.0449178218841553
215,0.4555462896823883,1.0466022491455078
216,0.4553612768650055,1.0442142486572266
217,0.45337218046188354,1.0480828285217285
218,0.4563789367675781,1.0474214553833008
219,0.45369598269462585,1.0471071004867554
220,0.4563789367675781,1.0474318265914917
221,0.45753538608551025,1.0451796054840088
222,0.45438987016677856,1.046146273612976
223,0.455870121717453,1.0443968772888184
224,0.45758163928985596,1.0447547435760498
225,0.4528633654117584,1.0484081506729126
226,0.45661023259162903,1.0451563596725464
227,0.4553612768650055,1.0454591512680054
228,0.45711907744407654,1.04361891746521
229,0.45809048414230347,1.0438182353973389
230,0.45397353172302246,1.0467817783355713
231,0.45355722308158875,1.0446871519088745
232,0.4562864303588867,1.043458104133606
233,0.45661023259162903,1.0451411008834839
234,0.4546211361885071,1.047147274017334
235,0.4480525553226471,1.0509315729141235
236,0.4588305950164795,1.0443193912506104
237,0.4551762342453003,1.0452533960342407
238,0.45693403482437134,1.0436877012252808
239,0.4561939239501953,1.046142339706421
240,0.4599870443344116,1.043026089668274
241,0.4604496359825134,1.043916940689087
242,0.4589231312274933,1.0422749519348145
243,0.4593856930732727,1.042149305343628
244,0.4562864303588867,1.0458225011825562
245,0.45309463143348694,1.0461773872375488
246,0.4562864303588867,1.0438369512557983
247,0.4547599256038666,1.0465208292007446
248,0.45716533064842224,1.044647216796875
249,0.4511518180370331,1.0482804775238037
250,0.4546211361885071,1.0459389686584473
251,0.4556388258934021,1.0456258058547974
252,0.45309463143348694,1.0466557741165161
253,0.4488852024078369,1.04991614818573
254,0.4520769715309143,1.0488823652267456
255,0.45388102531433105,1.0450998544692993
256,0.4583680331707001,1.0442824363708496
257,0.4552687704563141,1.0441592931747437
258,0.45369598269462585,1.0463688373565674
259,0.4481450617313385,1.0492336750030518
260,0.436580628156662,1.0650914907455444
261,0.4525395631790161,1.0507019758224487
262,0.45277082920074463,1.049757480621338
263,0.4443519413471222,1.0559093952178955
264,0.4509205222129822,1.0503473281860352
265,0.44976407289505005,1.0515984296798706
266,0.44698861241340637,1.0509696006774902
267,0.4477750062942505,1.052329182624817
268,0.4447219967842102,1.053159236907959
269,0.4545748829841614,1.0474177598953247
270,0.4511055648326874,1.0492802858352661
271,0.4511518180370331,1.04758882522583
272,0.4443981945514679,1.052346110343933
273,0.45332592725753784,1.0473814010620117
274,0.45434361696243286,1.0481051206588745
275,0.4509667754173279,1.0493969917297363
276,0.45036542415618896,1.0494500398635864
277,0.4513368606567383,1.0499606132507324
278,0.4526320695877075,1.0485782623291016
279,0.45679527521133423,1.045875072479248
280,0.4556850790977478,1.0490226745605469
281,0.45323342084884644,1.0482896566390991
282,0.4559163749217987,1.0461245775222778
283,0.4561939239501953,1.0454306602478027
284,0.45674899220466614,1.0440843105316162
285,0.45355722308158875,1.0482736825942993
286,0.46137478947639465,1.0416455268859863
287,0.45688778162002563,1.0434720516204834
288,0.46072718501091003,1.0424480438232422
289,0.4621149003505707,1.0429290533065796
290,0.4621611535549164,1.0426236391067505
291,0.45679527521133423,1.042815089225769
292,0.4592006802558899,1.0445970296859741
293,0.46137478947639465,1.0415716171264648
294,0.45707282423973083,1.0423065423965454
295,0.46160605549812317,1.0396910905838013
296,0.4629938006401062,1.0412348508834839
297,0.4584605395793915,1.0442261695861816
298,0.4593856930732727,1.0412366390228271
299,0.4632713496685028,1.040574550628662
300,0.4587380886077881,1.0434297323226929
301,0.45790544152259827,1.043330430984497
302,0.46072718501091003,1.0426961183547974
303,0.4587843418121338,1.0418587923049927
304,0.462438702583313,1.0403038263320923
305,0.45679527521133423,1.0447723865509033
306,0.46114349365234375,1.0437781810760498
307,0.46169859170913696,1.0420066118240356
308,0.4635488986968994,1.0398112535476685
309,0.46146729588508606,1.0402836799621582
310,0.46475160121917725,1.0419551134109497
311,0.459339439868927,1.0433270931243896
312,0.46192988753318787,1.0401113033294678
313,0.4585530459880829,1.044739842414856
314,0.4583680331707001,1.04352867603302
315,0.45790544152259827,1.0424257516860962
316,0.4604496359825134,1.0437302589416504
317,0.466555655002594,1.0393407344818115
318,0.4635026454925537,1.040419101715088
319,0.46035709977149963,1.0404372215270996
320,0.4635488986968994,1.0402116775512695
321,0.46077343821525574,1.0389373302459717
322,0.463826447725296,1.041225552558899
323,0.45679527521133423,1.0421303510665894
324,0.4636414051055908,1.04010009765625
325,0.4631325602531433,1.0405633449554443
326,0.463826447725296,1.040317416191101
327,0.4641039967536926,1.0395649671554565
328,0.46530669927597046,1.039933681488037
329,0.4626237452030182,1.0390926599502563
330,0.46077343821525574,1.0386990308761597
331,0.4637339115142822,1.040822982788086
332,0.4632250964641571,1.0390362739562988
333,0.4638727009296417,1.040949821472168
334,0.4629475474357605,1.0403153896331787
335,0.4639189541339874,1.0384256839752197
336,0.4674808084964752,1.0372942686080933
337,0.46179109811782837,1.04166579246521
338,0.459709495306015,1.0415929555892944
339,0.46081969141960144,1.0417159795761108
340,0.46516790986061096,1.0377886295318604
341,0.4625312387943268,1.0393519401550293
342,0.466925710439682,1.037334680557251
343,0.46489036083221436,1.037473201751709
344,0.4673420190811157,1.0370352268218994
345,0.4691923260688782,1.0372434854507446
346,0.46909981966018677,1.0364465713500977
347,0.46530669927597046,1.0380932092666626
348,0.465537965297699,1.03719961643219
349,0.4730779826641083,1.0350346565246582
350,0.46900731325149536,1.0376404523849487
351,0.46863725781440735,1.0358002185821533
352,0.4637339115142822,1.0395642518997192
353,0.46401146054267883,1.039155125617981
354,0.46530669927597046,1.037270188331604
355,0.4707188308238983,1.03461754322052
356,0.46465909481048584,1.0375592708587646
357,0.46928486227989197,1.0362192392349243
358,0.4674808084964752,1.0349041223526
359,0.46544545888900757,1.040202260017395
360,0.4636414051055908,1.03945791721344
361,0.46530669927597046,1.0390405654907227
362,0.46461281180381775,1.0388067960739136
363,0.46761956810951233,1.0360692739486694
364,0.4677121043205261,1.0347949266433716
365,0.4674808084964752,1.0362186431884766
366,0.4627162516117096,1.0398507118225098
367,0.46896106004714966,1.0361459255218506
368,0.4633176028728485,1.0395175218582153
369,0.4638727009296417,1.0401287078857422
370,0.46544545888900757,1.0396208763122559
371,0.4694698750972748,1.0366699695587158
372,0.4672495126724243,1.036983847618103
373,0.463826447725296,1.0364813804626465
374,0.46502915024757385,1.0359654426574707
375,0.4697011709213257,1.0339962244033813
376,0.46502915024757385,1.0382879972457886
377,0.4695624113082886,1.035722017288208
378,0.46452030539512634,1.0367494821548462
379,0.46965491771698,1.0338112115859985
380,0.46923860907554626,1.0356247425079346
381,0.4734480381011963,1.032952904701233
382,0.46567675471305847,1.0383588075637817
383,0.4666944146156311,1.0383269786834717
384,0.46493661403656006,1.038780689239502
385,0.46507540345191956,1.038496971130371
386,0.4698862135410309,1.0343984365463257
387,0.4664631187915802,1.038236141204834
388,0.46493661403656006,1.0396196842193604
389,0.4673883020877838,1.037501573562622
390,0.46831345558166504,1.0356881618499756
391,0.46808215975761414,1.0351959466934204
392,0.46923860907554626,1.0362889766693115
393,0.4703025221824646,1.0351999998092651
394,0.4747432768344879,1.0331525802612305
395,0.4672495126724243,1.0366582870483398
396,0.4699787199497223,1.0343120098114014
397,0.46549171209335327,1.0369900465011597
398,0.46933111548423767,1.0349433422088623
399,0.46822091937065125,1.0361582040786743
400,0.471412718296051,1.0350329875946045
401,0.4709501266479492,1.0337752103805542
402,0.46951615810394287,1.0353906154632568
403,0.473771870136261,1.0312564373016357
404,0.4736793339252472,1.0318162441253662
405,0.47173652052879333,1.034015417098999
406,0.47599223256111145,1.0303082466125488
407,0.4735868275165558,1.03296959400177
408,0.4744657278060913,1.0319650173187256
409,0.46822091937065125,1.0358595848083496
410,0.4696086645126343,1.0322986841201782
411,0.4700712263584137,1.0347518920898438
412,0.46905356645584106,1.0349786281585693
413,0.46849846839904785,1.0330264568328857
414,0.47261542081832886,1.0332226753234863
415,0.47155147790908813,1.0324019193649292
416,0.4707651138305664,1.033713459968567
417,0.46900731325149536,1.0325995683670044
418,0.47229161858558655,1.0313959121704102
419,0.46563050150871277,1.0368932485580444
420,0.47182902693748474,1.032718539237976
421,0.4674345552921295,1.0340839624404907
422,0.47210657596588135,1.0345113277435303
423,0.4666019082069397,1.0377871990203857
424,0.4666019082069397,1.0366497039794922
425,0.470024973154068,1.0349048376083374
426,0.47219908237457275,1.0323970317840576
427,0.4667869508266449,1.0377024412155151
428,0.46808215975761414,1.035330057144165
429,0.4740031361579895,1.0318119525909424
430,0.4749282896518707,1.029945731163025
431,0.4708576202392578,1.034684181213379
432,0.47155147790908813,1.03107488155365
433,0.4777500331401825,1.0295331478118896
434,0.4705800712108612,1.0328525304794312
435,0.47219908237457275,1.0336706638336182
436,0.4740493893623352,1.0315518379211426
437,0.47247663140296936,1.031567931175232
438,0.4697474241256714,1.0329877138137817
439,0.47640854120254517,1.0306758880615234
440,0.471042662858963,1.0316673517227173
441,0.4781663417816162,1.0287384986877441
442,0.47552964091300964,1.0324193239212036
443,0.47284671664237976,1.0321648120880127
444,0.474511981010437,1.0309948921203613
445,0.47150522470474243,1.0319569110870361
446,0.47229161858558655,1.0319875478744507
447,0.47515958547592163,1.0296049118041992
448,0.47187528014183044,1.0311774015426636
449,0.47210657596588135,1.0321284532546997
450,0.48020169138908386,1.0282835960388184
451,0.4740031361579895,1.031639575958252
452,0.47525209188461304,1.0288925170898438
453,0.4742806851863861,1.031255841255188
454,0.4707188308238983,1.0312737226486206
455,0.47219908237457275,1.032806158065796
456,0.4780275821685791,1.029691457748413
457,0.47534462809562683,1.030860185623169
458,0.4701637625694275,1.0330166816711426
459,0.46798962354660034,1.0360479354858398
460,0.470024973154068,1.0334174633026123
461,0.47654733061790466,1.0294541120529175
462,0.47515958547592163,1.0285013914108276
463,0.46859097480773926,1.032282829284668
464,0.47580718994140625,1.0274345874786377
465,0.47155147790908813,1.032144546508789
466,0.47280043363571167,1.0314513444900513
467,0.47275418043136597,1.0321266651153564
468,0.4705800712108612,1.0318059921264648
469,0.47603848576545715,1.0289560556411743
470,0.47289296984672546,1.0309648513793945
471,0.4741881787776947,1.0307443141937256
472,0.46859097480773926,1.036295771598816
473,0.4672495126724243,1.0350481271743774
474,0.4774724841117859,1.028456687927246
475,0.47613099217414856,1.030663013458252
476,0.4773799479007721,1.0286014080047607
477,0.474882036447525,1.02986478805542
478,0.47284671664237976,1.032608151435852
479,0.47192153334617615,1.0314148664474487
480,0.47941529750823975,1.028917908668518
481,0.47557589411735535,1.0300527811050415
482,0.47899898886680603,1.029365062713623
483,0.4808492958545685,1.0269321203231812
484,0.4773799479007721,1.0270038843154907
485,0.4750670790672302,1.0299302339553833
486,0.47585344314575195,1.0288619995117188
487,0.47192153334617615,1.0336248874664307
488,0.4735405743122101,1.0289154052734375
489,0.471412718296051,1.0297828912734985
490,0.47520583868026733,1.0297610759735107
491,0.4773336946964264,1.0283411741256714
492,0.4808955490589142,1.0249000787734985
493,0.4766860902309418,1.0307976007461548
494,0.4783976376056671,1.0277365446090698
495,0.4789527356624603,1.0266022682189941
496,0.47196781635284424,1.0321599245071411
497,0.474882036447525,1.0288193225860596
498,0.4749282896518707,1.0279407501220703
499,0.4773336946964264,1.0254777669906616
0,0.41261276602745056,1.0786395072937012
1,0.41611161828041077,1.0733624696731567
2,0.41977912187576294,1.0716466903686523
3,0.419357568025589,1.0713036060333252
4,0.42070651054382324,1.0703142881393433
5,0.4225613474845886,1.0703998804092407
6,0.4246269166469574,1.069286823272705
7,0.42336228489875793,1.0690689086914062
8,0.42572295665740967,1.0682320594787598
9,0.4264395833015442,1.0670247077941895
10,0.4245847761631012,1.068961501121521
11,0.42850518226623535,1.066555142402649
12,0.4281679391860962,1.0674315690994263
13,0.42930611968040466,1.0668843984603882
14,0.42766207456588745,1.0664883852005005
15,0.4278728663921356,1.0657298564910889
16,0.431582510471344,1.064397931098938
17,0.4296012222766876,1.0652488470077515
18,0.4309080243110657,1.0644464492797852
19,0.43297362327575684,1.0643482208251953
20,0.4307394027709961,1.0647646188735962
21,0.43398532271385193,1.0639852285385132
22,0.42943260073661804,1.0657057762145996
23,0.42943260073661804,1.0653706789016724
24,0.4332265555858612,1.0637363195419312
25,0.4342804253101349,1.0631022453308105
26,0.43301576375961304,1.0625190734863281
27,0.4349970519542694,1.0635632276535034
28,0.43554505705833435,1.062977910041809
29,0.43714696168899536,1.0619182586669922
30,0.4350813627243042,1.0626846551895142
31,0.43364807963371277,1.0628786087036133
32,0.4325520694255829,1.0641433000564575
33,0.4352078139781952,1.062384843826294
34,0.43191972374916077,1.064400553703308
35,0.4300227761268616,1.066274881362915
36,0.43470197916030884,1.0627447366714478
37,0.43381670117378235,1.0625767707824707
38,0.43474411964416504,1.0623012781143188
39,0.43482843041419983,1.0626755952835083
40,0.43457549810409546,1.0623008012771606
41,0.43187758326530457,1.0639091730117798
42,0.43276283144950867,1.0643283128738403
43,0.43541860580444336,1.0622122287750244
44,0.4376528263092041,1.0612579584121704
