epoch,accuracy,loss,val_accuracy,val_loss
0,0.37493062019348145,1.6713093519210815,0.4054541289806366,1.0983741283416748
1,0.44620850682258606,1.0727930068969727,0.417399138212204,1.0910571813583374
2,0.49505940079689026,1.02487313747406,0.43745774030685425,1.0691453218460083
3,0.5544576644897461,0.9591714143753052,0.4703628718852997,1.0476908683776855
4,0.6220717430114746,0.8799466490745544,0.4890691936016083,1.0355018377304077
5,0.6788053512573242,0.7858145236968994,0.5120577216148376,1.011744737625122
6,0.7239924669265747,0.7032505869865417,0.5535271763801575,0.9778130650520325
7,0.7682913541793823,0.617405891418457,0.5803470611572266,0.9848089218139648
8,0.8019318580627441,0.5384501814842224,0.5862069129943848,0.965631365776062
9,0.8311313390731812,0.4665573239326477,0.5893622040748596,0.9696410298347473
10,0.8508937358856201,0.4156230390071869,0.6233941912651062,0.9390921592712402
11,0.8740979433059692,0.36291345953941345,0.6197881698608398,0.9803773164749146
12,0.8951926231384277,0.3114646077156067,0.6504395008087158,0.9383900761604309
13,0.9066281914710999,0.272262305021286,0.6617083549499512,0.9540402889251709
14,0.921949565410614,0.23574359714984894,0.6533693671226501,0.9914655685424805
15,0.9330520629882812,0.2108859419822693,0.6693711876869202,0.9919478297233582
16,0.9417120218276978,0.1854100376367569,0.6743295192718506,1.0164755582809448
17,0.9469301700592041,0.16289454698562622,0.6813161969184875,1.0321916341781616
18,0.9519262909889221,0.14718405902385712,0.6833446025848389,1.03578782081604
19,0.9604752063751221,0.13114893436431885,0.6959657669067383,1.0627681016921997
20,0.9630287289619446,0.11453988403081894,0.6943880915641785,1.0796743631362915
21,0.9681358933448792,0.10899854451417923,0.6970926523208618,1.1012439727783203
22,0.9683579206466675,0.102516770362854,0.6948388814926147,1.1469483375549316
23,0.9719107151031494,0.08551277220249176,0.6968672275543213,1.1484525203704834
24,0.976462721824646,0.08276167511940002,0.7070092558860779,1.1337066888809204
25,0.9791273474693298,0.07172537595033646,0.6928104758262634,1.2160793542861938
26,0.9780170917510986,0.07171977311372757,0.7112914323806763,1.1355884075164795
27,0.9835683107376099,0.06063620001077652,0.7085868716239929,1.1989014148712158
28,0.9840124249458313,0.05553504824638367,0.7085868716239929,1.1962590217590332
29,0.9836793541908264,0.057259880006313324,0.7112914323806763,1.2194088697433472
0,0.7426797747612,0.7493314743041992,0.7898240685462952,0.588269054889679
1,0.8038182258605957,0.5098779797554016,0.8057537078857422,0.527860164642334
2,0.8551182746887207,0.38117197155952454,0.8235853314399719,0.49306753277778625
3,0.8982197046279907,0.28380510210990906,0.8231098651885986,0.48116838932037354
0,0.38421598076820374,1.5388661623001099,0.4139142632484436,1.0748412609100342
1,0.4518287777900696,1.05399489402771,0.4153197407722473,1.0823904275894165
2,0.48332756757736206,1.0214476585388184,0.42984306812286377,1.0830051898956299
3,0.5349025130271912,0.9747996926307678,0.44108691811561584,1.0591033697128296
4,0.5740163922309875,0.928333044052124,0.4680252969264984,1.0483217239379883
5,0.6330910325050354,0.8599568605422974,0.491684228181839,1.025949239730835
6,0.6757817268371582,0.7926773428916931,0.5305691957473755,0.9840497374534607
7,0.7207799553871155,0.7174489498138428,0.5509486794471741,0.9619722962379456
8,0.7572401165962219,0.6405742764472961,0.5724993944168091,0.9433196783065796
9,0.7875850796699524,0.5774511694908142,0.591473400592804,0.9062659740447998
10,0.8080073595046997,0.5235296487808228,0.5963925719261169,0.905941367149353
11,0.8322372436523438,0.46599048376083374,0.6181775331497192,0.9179356098175049
12,0.8486211895942688,0.4250147342681885,0.649566650390625,0.8392535448074341
13,0.8705434203147888,0.3708574175834656,0.6408994793891907,0.8694096207618713
14,0.8834660053253174,0.3390883505344391,0.6608104705810547,0.8494278788566589
15,0.8913118839263916,0.317706435918808,0.6767392754554749,0.8245853781700134
16,0.9075804948806763,0.2794751524925232,0.674396812915802,0.8361278176307678
17,0.9208492040634155,0.24444268643856049,0.6938393115997314,0.8224881887435913
18,0.9267336130142212,0.22695806622505188,0.6989927291870117,0.8374102115631104
19,0.9378100633621216,0.20088215172290802,0.712579071521759,0.8275367021560669
20,0.937579333782196,0.1862192451953888,0.7165612578392029,0.8004965782165527
21,0.944617509841919,0.1715669184923172,0.7238228917121887,0.8066895008087158
22,0.9508480429649353,0.15854409337043762,0.7235886454582214,0.8230635523796082
23,0.9500404000282288,0.14620663225650787,0.7254626154899597,0.7779237031936646
24,0.9539632797241211,0.14224623143672943,0.7153900265693665,0.8791122436523438
25,0.9598476886749268,0.13148735463619232,0.7369407415390015,0.8055213093757629
26,0.9629629850387573,0.11530112475156784,0.7217146754264832,0.9122074842453003
27,0.9637706279754639,0.11444525420665741,0.7336612939834595,0.8471953868865967
28,0.9686166048049927,0.10212396830320358,0.7343640327453613,0.9220190048217773
29,0.9688473343849182,0.09692081063985825,0.7404544353485107,0.8949236869812012
0,0.3739159405231476,1.43623685836792,0.40871134400367737,1.0785179138183594
1,0.4329552948474884,1.0618647336959839,0.4125479459762573,1.0759233236312866
2,0.4596397578716278,1.0363227128982544,0.41119384765625,1.0773060321807861
3,0.47776296734809875,1.0217472314834595,0.4069058895111084,1.0828715562820435
4,0.5114520788192749,0.9898880124092102,0.41503047943115234,1.0726662874221802
5,0.5398043394088745,0.9580872654914856,0.4283457398414612,1.0692861080169678
6,0.5846119523048401,0.9179598689079285,0.4385014772415161,1.0807368755340576
7,0.6065154671669006,0.877261221408844,0.4576844871044159,1.0587031841278076
8,0.6437625288963318,0.8305934071540833,0.4861205220222473,1.0301295518875122
9,0.6810095906257629,0.7771456241607666,0.4901828169822693,1.0125576257705688
10,0.7145875096321106,0.7199569344520569,0.5003384947776794,1.0196632146835327
11,0.7400489449501038,0.674644947052002,0.49830737709999084,1.0440568923950195
