epoch,accuracy,loss,val_accuracy,val_loss
0,0.39102625846862793,1.14267098903656,0.3994653522968292,1.0819720029830933
1,0.41303732991218567,1.0695104598999023,0.398510605096817,1.0780216455459595
2,0.4223497211933136,1.0628039836883545,0.4025205373764038,1.0794603824615479
3,0.4322265088558197,1.0582233667373657,0.4051938056945801,1.077656865119934
4,0.43899914622306824,1.0519964694976807,0.39144548773765564,1.080846905708313
5,0.428934246301651,1.052170991897583,0.3977468013763428,1.0762653350830078
6,0.4444549083709717,1.0442286729812622,0.4025205373764038,1.0750199556350708
7,0.44200921058654785,1.0395407676696777,0.40729424357414246,1.0747437477111816
8,0.4438905119895935,1.03754460811615,0.39297306537628174,1.0777534246444702
9,0.4525444507598877,1.0298584699630737,0.40729424357414246,1.0906108617782593
10,0.45273256301879883,1.0300049781799316,0.4009929299354553,1.07728111743927
11,0.4607280492782593,1.0245507955551147,0.3927821218967438,1.0812692642211914
12,0.4594111442565918,1.0192054510116577,0.4027114808559418,1.0811797380447388
13,0.468065083026886,1.014265775680542,0.4095856547355652,1.085453748703003
14,0.46759477257728577,1.009935736656189,0.4099675416946411,1.077304482460022
15,0.4758724570274353,1.0039477348327637,0.4061485528945923,1.0915710926055908
16,0.473614901304245,1.0030784606933594,0.4111132323741913,1.086201786994934
17,0.4799172282218933,0.9923847913742065,0.4050028622150421,1.087706446647644
18,0.4824569523334503,0.989642322063446,0.4071033000946045,1.0960415601730347
19,0.4848085641860962,0.9889523983001709,0.4109222888946533,1.0928322076797485
20,0.4870661199092865,0.9789106249809265,0.40633949637413025,1.0891284942626953
21,0.49374470114707947,0.9724590182304382,0.4099675416946411,1.0894039869308472
22,0.49223968386650085,0.9680187702178955,0.40939468145370483,1.1057789325714111
23,0.5029630064964294,0.9611554741859436,0.40423905849456787,1.09763503074646
24,0.49938857555389404,0.957176923751831,0.40042009949684143,1.1079624891281128
25,0.5042799115180969,0.9514681100845337,0.40920373797416687,1.1146174669265747
26,0.5173549056053162,0.9419074654579163,0.40080198645591736,1.1078910827636719
27,0.5204590559005737,0.9361815452575684,0.3895359933376312,1.1137917041778564
28,0.5331577658653259,0.9236668944358826,0.40939468145370483,1.1305040121078491
