epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
44,0.5875486135482788,0.861459493637085,0.3660714328289032,1.2773429155349731
45,0.591778039932251,0.8545559048652649,0.3770604431629181,1.3146833181381226
46,0.6017594337463379,0.8382936716079712,0.40247252583503723,1.2647054195404053
47,0.5953307151794434,0.850180447101593,0.4103708863258362,1.228033423423767
48,0.5885636806488037,0.8544862270355225,0.4086538553237915,1.3099957704544067
49,0.6061580181121826,0.8219653367996216,0.40075549483299255,1.3032402992248535
50,0.6019285917282104,0.8367173075675964,0.4079670310020447,1.2837406396865845
51,0.5983759164810181,0.8300012350082397,0.37156593799591064,1.3144376277923584
52,0.6086956262588501,0.8184840083122253,0.4038461446762085,1.34074068069458
53,0.6032820343971252,0.8146026134490967,0.38289836049079895,1.3710538148880005
54,0.6215530633926392,0.8061153292655945,0.4017857015132904,1.3310846090316772
55,0.6122483611106873,0.8074228167533875,0.40625,1.352156639099121
56,0.6130942106246948,0.8128880858421326,0.4148351550102234,1.2826578617095947
57,0.6188462376594543,0.8063434958457947,0.38083791732788086,1.3232635259628296
58,0.6215530633926392,0.8066756725311279,0.3822115361690521,1.2903709411621094
59,0.6239215135574341,0.7906134724617004,0.3911401033401489,1.3340778350830078
60,0.6210455298423767,0.7926326990127563,0.4055631756782532,1.3042200803756714
61,0.6308577060699463,0.7774801254272461,0.3993818759918213,1.3540664911270142
62,0.6139401197433472,0.8005555868148804,0.4089972674846649,1.2922074794769287
63,0.6340720653533936,0.7635676264762878,0.40487638115882874,1.4489543437957764
64,0.6394857168197632,0.7671636939048767,0.40281593799591064,1.4548567533493042
65,0.6430383920669556,0.7556797862052917,0.3911401033401489,1.4373763799667358
66,0.6300118565559387,0.7798596620559692,0.38942307233810425,1.3592541217803955
67,0.6484520435333252,0.7545486688613892,0.40247252583503723,1.4300366640090942
68,0.6450685262680054,0.7433059215545654,0.41208791732788086,1.639005422592163
69,0.6438843011856079,0.752880871295929,0.4035027325153351,1.4091540575027466
70,0.6415157914161682,0.7479189038276672,0.38255494832992554,1.5483492612838745
71,0.6418541669845581,0.7453293204307556,0.40625,1.554250717163086
72,0.6492978930473328,0.7392200827598572,0.4127747118473053,1.43045175075531
73,0.6530197858810425,0.7317211031913757,0.39800822734832764,1.481845736503601
74,0.6582642793655396,0.7209561467170715,0.39869505167007446,1.5597785711288452
75,0.6476061344146729,0.7374579310417175,0.4196428656578064,1.6017273664474487
76,0.6597868204116821,0.7225826382637024,0.4021291136741638,1.657489538192749
77,0.6616477966308594,0.7155096530914307,0.3722527325153351,1.6096792221069336
78,0.6582642793655396,0.7324655055999756,0.3901098966598511,1.51956045627594
79,0.6641854047775269,0.7173432111740112,0.4035027325153351,1.5511976480484009
80,0.6665538549423218,0.6986810564994812,0.41002747416496277,1.5719904899597168
81,0.6680764555931091,0.7123918533325195,0.39629119634628296,1.5868207216262817
82,0.6646929383277893,0.7093014717102051,0.40487638115882874,1.58208167552948
83,0.6635087132453918,0.7022503018379211,0.4134615361690521,1.5451980829238892
84,0.6672306060791016,0.702690601348877,0.3822115361690521,1.530790090560913
85,0.670783281326294,0.6941174268722534,0.41140109300613403,1.6398539543151855
86,0.667738139629364,0.7045191526412964,0.4110576808452606,1.5207308530807495
87,0.6782270073890686,0.6764660477638245,0.41620880365371704,1.7739609479904175
88,0.6743359565734863,0.6887009143829346,0.4131181240081787,1.707845687866211
89,0.6841481924057007,0.6592313051223755,0.4045329689979553,1.7586971521377563
90,0.6668922305107117,0.7014471292495728,0.38461539149284363,1.6457970142364502
91,0.6736592650413513,0.6857060790061951,0.41380494832992554,1.646447777748108
92,0.6841481924057007,0.6670984029769897,0.40109890699386597,1.8531651496887207
93,0.679072916507721,0.6782525181770325,0.3945741653442383,1.7471450567245483
94,0.688715934753418,0.6583796143531799,0.3859890103340149,1.6767175197601318
95,0.687362551689148,0.669535756111145,0.41140109300613403,1.7687592506408691
96,0.6910844445228577,0.6550965309143066,0.38942307233810425,1.7420446872711182
97,0.6877008676528931,0.6607697010040283,0.40625,1.669793963432312
98,0.6899001598358154,0.6470383405685425,0.39629119634628296,1.8317952156066895
99,0.6992048621177673,0.6359515190124512,0.4172390103340149,1.7879283428192139
100,0.6964980363845825,0.6363155245780945,0.3976648449897766,1.7916408777236938
101,0.7019116878509521,0.6415740251541138,0.4103708863258362,1.682851791381836
102,0.6917611360549927,0.6464444398880005,0.39423078298568726,1.745090365409851
103,0.6885467767715454,0.6661824584007263,0.39800822734832764,1.847074031829834
104,0.6953138113021851,0.6362767815589905,0.4220466911792755,1.9382961988449097
105,0.7034342885017395,0.6312452554702759,0.38289836049079895,1.8429077863693237
106,0.6949754953384399,0.6429079174995422,0.3973214328289032,1.8552606105804443
107,0.6934528946876526,0.6501853466033936,0.4103708863258362,1.8302289247512817
108,0.7008966207504272,0.620342493057251,0.3911401033401489,1.8620527982711792
109,0.7002199292182922,0.6433859467506409,0.40762361884117126,1.8659250736236572
110,0.6924378275871277,0.6459234952926636,0.4127747118473053,1.8428642749786377
111,0.6885467767715454,0.6459035873413086,0.4041895568370819,1.8080172538757324
112,0.7124006152153015,0.6100011467933655,0.40247252583503723,1.8626819849014282
113,0.7074944972991943,0.6119433045387268,0.3976648449897766,1.9656281471252441
114,0.7102013230323792,0.6002399325370789,0.4217033088207245,1.9614660739898682
115,0.7118930816650391,0.6060160398483276,0.3743131756782532,1.8410944938659668
116,0.7019116878509521,0.6281054019927979,0.3997252881526947,1.8977257013320923
117,0.7125697731971741,0.6003432273864746,0.3952609896659851,1.999753475189209
118,0.7147690653800964,0.6004247069358826,0.3901098966598511,1.8508143424987793
119,0.711216390132904,0.6005269289016724,0.3956044018268585,1.8775259256362915
120,0.7201827168464661,0.5967196226119995,0.4069368243217468,1.958878755569458
121,0.7200135588645935,0.5852027535438538,0.4055631756782532,1.9933063983917236
122,0.7147690653800964,0.595041036605835,0.39869505167007446,2.092392921447754
123,0.7230587005615234,0.5861383676528931,0.41174450516700745,2.0847198963165283
124,0.6975131034851074,0.6268431544303894,0.39148351550102234,1.966363549232483
125,0.721197783946991,0.5875731110572815,0.39663460850715637,2.1226704120635986
126,0.7269497513771057,0.5654429793357849,0.3925137221813202,2.0211658477783203
127,0.7271189093589783,0.57779860496521,0.3945741653442383,1.970064640045166
128,0.7337167859077454,0.5692475438117981,0.41586539149284363,2.1407296657562256
129,0.7261039018630981,0.5720118880271912,0.3794642984867096,2.2189321517944336
130,0.7237353920936584,0.5853416323661804,0.4220466911792755,2.1014890670776367
131,0.7249196171760559,0.570128858089447,0.39594781398773193,2.2306735515594482
132,0.7228895425796509,0.5797536373138428,0.41826921701431274,2.1078319549560547
133,0.731517493724823,0.5720363259315491,0.38324177265167236,2.1359055042266846
134,0.7096937894821167,0.622689962387085,0.4083104431629181,2.1708531379699707
135,0.7364236116409302,0.5469970107078552,0.3928571343421936,2.1105024814605713
136,0.7042801380157471,0.598929762840271,0.3993818759918213,2.005026340484619
137,0.7169683575630188,0.5910435318946838,0.40075549483299255,2.0990617275238037
138,0.7310099601745605,0.5582022070884705,0.40109890699386597,2.1570324897766113
139,0.7298257350921631,0.5636018514633179,0.37809064984321594,2.0936689376831055
140,0.7272881269454956,0.562300980091095,0.40109890699386597,2.2490005493164062
141,0.7338860034942627,0.5625168681144714,0.3973214328289032,2.0315778255462646
142,0.7288106679916382,0.5619574785232544,0.41655218601226807,2.393223762512207
143,0.7208594083786011,0.5774573683738708,0.3746565878391266,2.198887586593628
144,0.7235662341117859,0.5771397352218628,0.3907966911792755,2.086292266845703
145,0.7416681051254272,0.5332245826721191,0.40041208267211914,2.3231453895568848
146,0.7453899383544922,0.5342890024185181,0.4151785671710968,2.347369909286499
147,0.7387920618057251,0.5549530982971191,0.39663460850715637,2.2944443225860596
148,0.7447132468223572,0.5293383002281189,0.3911401033401489,2.5261502265930176
149,0.7435290217399597,0.5343030095100403,0.38701921701431274,2.2584774494171143
150,0.739130437374115,0.544837236404419,0.3956044018268585,2.303057909011841
151,0.7428523302078247,0.5450050830841064,0.39663460850715637,2.3582048416137695
152,0.7389612793922424,0.5371779799461365,0.4110576808452606,2.405970335006714
153,0.748096764087677,0.5280506610870361,0.4038461446762085,2.435150146484375
154,0.7464050054550171,0.5329697728157043,0.40521979331970215,2.3478758335113525
155,0.7457283139228821,0.5422917604446411,0.40521979331970215,2.1956698894500732
156,0.7470816969871521,0.5245778560638428,0.39835163950920105,2.269597053527832
157,0.7342243194580078,0.546988844871521,0.3925137221813202,2.333390235900879
158,0.7590932250022888,0.5116543769836426,0.3743131756782532,2.525461435317993
159,0.7364236116409302,0.5633316040039062,0.3907966911792755,2.1836657524108887
160,0.746743381023407,0.531429648399353,0.4151785671710968,2.376478672027588
161,0.756386399269104,0.511455774307251,0.388049453496933,2.384427309036255
162,0.7533412575721741,0.5085538029670715,0.3928571343421936,2.4596593379974365
163,0.7392995953559875,0.5405235290527344,0.3904533088207245,2.3220136165618896
164,0.7516494393348694,0.5170877575874329,0.3993818759918213,2.481574535369873
165,0.7450516223907471,0.5308222770690918,0.3708791136741638,2.209637403488159
166,0.7436981797218323,0.5271905660629272,0.4217033088207245,2.555802345275879
167,0.7633225917816162,0.4866591691970825,0.4059065878391266,2.7218072414398193
168,0.7524953484535217,0.5111603736877441,0.37637361884117126,2.2866618633270264
169,0.7464050054550171,0.5237835049629211,0.4083104431629181,2.4874391555786133
170,0.7714430689811707,0.4760659635066986,0.38736262917518616,2.82146954536438
171,0.7436981797218323,0.5330290794372559,0.4134615361690521,2.706418991088867
172,0.7601082921028137,0.5067832469940186,0.3901098966598511,2.55193829536438
173,0.7568939328193665,0.5099226832389832,0.3956044018268585,2.5139572620391846
174,0.763999342918396,0.49564462900161743,0.4045329689979553,2.437152624130249
175,0.7508035898208618,0.5287063121795654,0.4131181240081787,2.4303879737854004
176,0.7731348276138306,0.4697740077972412,0.40109890699386597,2.839054584503174
177,0.7631534337997437,0.49620118737220764,0.38770604133605957,2.724174737930298
178,0.7533412575721741,0.5141337513923645,0.40281593799591064,2.5778355598449707
179,0.7546946406364441,0.5038206577301025,0.38942307233810425,2.6890275478363037
180,0.7567247748374939,0.49742212891578674,0.3990384638309479,2.7043375968933105
181,0.7631534337997437,0.4782692492008209,0.40762361884117126,2.9632136821746826
182,0.7621383666992188,0.5014291405677795,0.3904533088207245,2.58197283744812
183,0.7612925171852112,0.4898410141468048,0.39594781398773193,2.5281851291656494
184,0.7702588438987732,0.4723130166530609,0.3904533088207245,2.521634817123413
185,0.7555404901504517,0.5017308592796326,0.40075549483299255,2.83945631980896
186,0.772965669631958,0.47721531987190247,0.3949175775051117,2.7395570278167725
187,0.7629842758178711,0.4930632710456848,0.4079670310020447,2.6091837882995605
188,0.7651835680007935,0.46828848123550415,0.419299453496933,3.2683615684509277
189,0.7606158256530762,0.4948408305644989,0.37877747416496277,2.722987651824951
190,0.7633225917816162,0.5011038184165955,0.3928571343421936,2.721207618713379
191,0.7582473158836365,0.5126307606697083,0.4086538553237915,2.638111114501953
192,0.7744882702827454,0.47092825174331665,0.39423078298568726,2.741436004638672
193,0.7771950364112854,0.46436363458633423,0.40315935015678406,2.7385358810424805
194,0.7783793210983276,0.456224650144577,0.3976648449897766,2.8132288455963135
195,0.7677211761474609,0.48441147804260254,0.4127747118473053,3.0137221813201904
196,0.765352725982666,0.4854145348072052,0.4035027325153351,2.6929872035980225
197,0.774995744228363,0.47407445311546326,0.4055631756782532,2.7008864879608154
198,0.7648451924324036,0.48812219500541687,0.4055631756782532,3.0030457973480225
199,0.7763491868972778,0.4683152437210083,0.40281593799591064,2.7496278285980225
200,0.7748265862464905,0.4710433781147003,0.3945741653442383,2.626005172729492
201,0.772288978099823,0.46828797459602356,0.41002747416496277,2.8268566131591797
202,0.7885298728942871,0.43735307455062866,0.39594781398773193,2.990147113800049
203,0.7590932250022888,0.4908504784107208,0.3904533088207245,2.788142442703247
204,0.7799018621444702,0.46458739042282104,0.419299453496933,2.938526153564453
205,0.7768567204475403,0.4541573226451874,0.40247252583503723,2.8761096000671387
206,0.772288978099823,0.45932459831237793,0.40109890699386597,3.0000321865081787
207,0.755709707736969,0.504671037197113,0.3907966911792755,2.788120746612549
208,0.7685670852661133,0.48285987973213196,0.3883928656578064,2.9979214668273926
209,0.781255304813385,0.44761326909065247,0.3815247118473053,3.0718085765838623
210,0.7682287096977234,0.4798971116542816,0.3945741653442383,2.7984423637390137
211,0.7636609673500061,0.49452611804008484,0.393200546503067,2.8639848232269287
212,0.7831162214279175,0.44469767808914185,0.4069368243217468,3.051785707473755
213,0.7892065644264221,0.4389078915119171,0.4069368243217468,2.998408794403076
214,0.7626459002494812,0.4845939576625824,0.393200546503067,2.8869051933288574
215,0.7863305807113647,0.44379082322120667,0.4014423191547394,3.0485005378723145
216,0.7824395298957825,0.444433331489563,0.41380494832992554,3.090761661529541
217,0.7914058566093445,0.4297138452529907,0.39354395866394043,3.1930203437805176
218,0.7697513103485107,0.47965356707572937,0.3725961446762085,2.708263397216797
219,0.7694129347801208,0.4810009300708771,0.39800822734832764,2.6855692863464355
220,0.7709355354309082,0.4671056568622589,0.3887362778186798,3.038827657699585
221,0.7765183448791504,0.4665752053260803,0.3911401033401489,2.7240617275238037
222,0.7771950364112854,0.4622524082660675,0.419299453496933,3.1247129440307617
223,0.7621383666992188,0.504956841468811,0.39663460850715637,2.97969913482666
224,0.7716122269630432,0.46265313029289246,0.3835851550102234,2.683993101119995
225,0.7792251706123352,0.4542706608772278,0.3990384638309479,3.091801166534424
226,0.7885298728942871,0.44767022132873535,0.3901098966598511,3.0429861545562744
227,0.7942818403244019,0.419087678194046,0.40075549483299255,3.4122931957244873
228,0.78497713804245,0.43965452909469604,0.4083104431629181,3.2628650665283203
229,0.7721197605133057,0.4706712067127228,0.4155219793319702,3.170987367630005
230,0.7694129347801208,0.4797177314758301,0.41380494832992554,2.960933208465576
231,0.7966502904891968,0.4151163399219513,0.38976648449897766,3.095172882080078
232,0.7927592396736145,0.41892921924591064,0.4107142984867096,3.075206756591797
233,0.7910674810409546,0.4358581602573395,0.39423078298568726,3.122210741043091
234,0.7866688966751099,0.43029382824897766,0.4014423191547394,3.0068390369415283
235,0.7748265862464905,0.4623962342739105,0.42479395866394043,3.306596040725708
236,0.7853155136108398,0.44519907236099243,0.4151785671710968,3.101857900619507
237,0.782608687877655,0.4475928544998169,0.40315935015678406,3.1915788650512695
238,0.7841312885284424,0.4463476240634918,0.40487638115882874,3.235893726348877
239,0.782608687877655,0.45627519488334656,0.41620880365371704,3.0982065200805664
240,0.8025714755058289,0.4006194472312927,0.4021291136741638,3.3752737045288086
241,0.7988495826721191,0.4117266535758972,0.40281593799591064,3.3840959072113037
242,0.7758416533470154,0.45604923367500305,0.41140109300613403,3.3322136402130127
243,0.7898832559585571,0.43475353717803955,0.3990384638309479,3.14302921295166
244,0.7892065644264221,0.4363459646701813,0.42342033982276917,3.123915433883667
245,0.7969886660575867,0.4264831840991974,0.39217033982276917,3.072044849395752
246,0.7988495826721191,0.40565887093544006,0.4069368243217468,3.1634082794189453
247,0.7912366986274719,0.4372066259384155,0.4148351550102234,3.245490789413452
248,0.7903907895088196,0.4258210361003876,0.41208791732788086,3.218226194381714
249,0.7920825481414795,0.43015187978744507,0.4175824224948883,3.1918303966522217
250,0.7814244627952576,0.4546296298503876,0.40109890699386597,3.2040040493011475
251,0.8039248585700989,0.40405505895614624,0.36504119634628296,3.356910467147827
252,0.7941126823425293,0.41869646310806274,0.38701921701431274,3.2983813285827637
253,0.7914058566093445,0.4225159287452698,0.3952609896659851,3.3658926486968994
254,0.7993571162223816,0.4149029552936554,0.39354395866394043,3.3386223316192627
255,0.7893757224082947,0.4249774217605591,0.41655218601226807,3.668720006942749
256,0.781255304813385,0.4537622928619385,0.4134615361690521,2.7806384563446045
257,0.7810860872268677,0.4486260414123535,0.4055631756782532,3.2271242141723633
258,0.7903907895088196,0.42462700605392456,0.3976648449897766,3.0953032970428467
259,0.8051091432571411,0.39602020382881165,0.41620880365371704,3.3542251586914062
260,0.798511266708374,0.41151028871536255,0.393200546503067,3.5511341094970703
261,0.7969886660575867,0.4229696989059448,0.4059065878391266,3.6060140132904053
262,0.7910674810409546,0.428370863199234,0.40625,3.2275803089141846
263,0.7919133901596069,0.43665045499801636,0.3956044018268585,2.9562087059020996
264,0.8007105588912964,0.4166218340396881,0.4258241653442383,3.4958949089050293
265,0.8130604028701782,0.37865763902664185,0.40934064984321594,3.43033766746521
266,0.7878531813621521,0.43334272503852844,0.4134615361690521,2.9939911365509033
267,0.7961427569389343,0.4099605679512024,0.3973214328289032,3.7838685512542725
268,0.8044323921203613,0.40321531891822815,0.3815247118473053,3.4632389545440674
269,0.801556408405304,0.4044173061847687,0.4065934121608734,3.6130893230438232
270,0.8057858347892761,0.4011877179145813,0.3973214328289032,3.366097927093506
271,0.7971578240394592,0.4146846532821655,0.4103708863258362,3.4665517807006836
272,0.7966502904891968,0.42456838488578796,0.3774038553237915,3.4624416828155518
273,0.7893757224082947,0.43112942576408386,0.39354395866394043,3.346097946166992
274,0.8018947839736938,0.4001202881336212,0.37603020668029785,3.3639824390411377
275,0.7905599474906921,0.4236641824245453,0.4045329689979553,3.175448179244995
276,0.7880223393440247,0.4392494261264801,0.4055631756782532,3.4115545749664307
277,0.8030790090560913,0.3991348445415497,0.4127747118473053,3.400163173675537
278,0.8054474592208862,0.3913971483707428,0.39835163950920105,3.537065029144287
279,0.8030790090560913,0.42099666595458984,0.3997252881526947,3.3049423694610596
280,0.8101844191551208,0.39779502153396606,0.39182692766189575,3.6027097702026367
281,0.8120453357696533,0.38492551445961,0.40315935015678406,3.324103832244873
282,0.8018947839736938,0.401079386472702,0.4131181240081787,3.55556321144104
283,0.808154284954071,0.3866010308265686,0.393200546503067,3.5576725006103516
284,0.7934359908103943,0.42748698592185974,0.41208791732788086,3.4833598136901855
285,0.8034173846244812,0.4038892686367035,0.40075549483299255,3.4376630783081055
286,0.809846043586731,0.39271309971809387,0.3901098966598511,3.4620609283447266
287,0.8117069602012634,0.4011048674583435,0.40521979331970215,3.1267199516296387
288,0.8086618185043335,0.39321568608283997,0.3705357015132904,3.487156391143799
289,0.7689054012298584,0.4821460545063019,0.3863324224948883,2.9931445121765137
290,0.7996954917907715,0.4062146544456482,0.4035027325153351,3.3653249740600586
291,0.801556408405304,0.4004531502723694,0.3887362778186798,3.6226072311401367
292,0.8139062523841858,0.38742709159851074,0.38942307233810425,3.4563002586364746
293,0.8090001940727234,0.3895030915737152,0.4083104431629181,3.994809627532959
294,0.8149213194847107,0.3879701793193817,0.3863324224948883,3.4395899772644043
295,0.8084926605224609,0.39570799469947815,0.3949175775051117,3.4036881923675537
296,0.8095076680183411,0.38552653789520264,0.4134615361690521,3.5870418548583984
297,0.8029098510742188,0.40402767062187195,0.3949175775051117,3.40783953666687
298,0.808154284954071,0.3949984610080719,0.40625,3.687309503555298
299,0.8189815878868103,0.3736025094985962,0.3856455981731415,3.4788150787353516
300,0.8056166172027588,0.39548876881599426,0.41002747416496277,3.6557774543762207
301,0.8110302686691284,0.3814530074596405,0.4089972674846649,3.775317430496216
302,0.809169352054596,0.3955325484275818,0.4131181240081787,3.644498109817505
303,0.7934359908103943,0.42862820625305176,0.4168955981731415,3.1759543418884277
304,0.8128912448883057,0.38501498103141785,0.40625,3.6165013313293457
305,0.8144137859344482,0.3865719139575958,0.3997252881526947,3.418915033340454
306,0.8123837113380432,0.38980019092559814,0.38701921701431274,3.7183287143707275
307,0.8084926605224609,0.3932557702064514,0.3945741653442383,3.343513011932373
308,0.8316697478294373,0.34859853982925415,0.41861262917518616,3.8678276538848877
309,0.8139062523841858,0.3799341917037964,0.42513737082481384,3.5564658641815186
310,0.8205041289329529,0.36897721886634827,0.4041895568370819,3.716097354888916
311,0.8159363865852356,0.3792771100997925,0.419299453496933,3.7380142211914062
312,0.8096768856048584,0.3942572772502899,0.39388737082481384,3.280139207839966
313,0.7963119745254517,0.4273168444633484,0.3928571343421936,3.254469871520996
314,0.7976653575897217,0.42283889651298523,0.4175824224948883,3.2192234992980957
315,0.8071392178535461,0.39563050866127014,0.4148351550102234,3.4937496185302734
316,0.8167822957038879,0.37864094972610474,0.3990384638309479,3.9739270210266113
317,0.8259177803993225,0.37227991223335266,0.3925137221813202,3.783756732940674
318,0.8128912448883057,0.382493257522583,0.3949175775051117,3.6279351711273193
319,0.8223651051521301,0.36774682998657227,0.38907966017723083,3.70650315284729
320,0.8093385100364685,0.3901916444301605,0.3901098966598511,3.611173629760742
321,0.8123837113380432,0.3769237697124481,0.4021291136741638,3.3483176231384277
322,0.8167822957038879,0.37215456366539,0.40968406200408936,3.73476243019104
323,0.8125528693199158,0.3808307647705078,0.4172390103340149,3.8397083282470703
324,0.8100152015686035,0.38210126757621765,0.4045329689979553,3.890596389770508
325,0.8262561559677124,0.35088393092155457,0.3883928656578064,3.9005348682403564
326,0.818812370300293,0.37450072169303894,0.3887362778186798,3.6237704753875732
327,0.8101844191551208,0.38596805930137634,0.4134615361690521,3.625760555267334
328,0.8049399256706238,0.39925193786621094,0.4000686705112457,3.5692296028137207
329,0.8017256259918213,0.4110243618488312,0.41414836049079895,3.4512617588043213
330,0.8140754699707031,0.3739300072193146,0.3835851550102234,3.9327967166900635
331,0.8206733465194702,0.3650728464126587,0.40487638115882874,3.56252121925354
332,0.8276095390319824,0.343373566865921,0.41826921701431274,4.036766529083252
333,0.82574862241745,0.355530709028244,0.40247252583503723,3.915058135986328
334,0.8155980110168457,0.37561696767807007,0.4014423191547394,3.6974003314971924
335,0.832346498966217,0.3474855422973633,0.4199862778186798,3.840963125228882
336,0.8237184882164001,0.3576918840408325,0.3993818759918213,3.7549192905426025
337,0.8122144937515259,0.3822875916957855,0.4041895568370819,3.6708366870880127
338,0.8073084354400635,0.40211397409439087,0.3883928656578064,3.2773303985595703
339,0.8149213194847107,0.37122347950935364,0.3969780206680298,3.7948386669158936
340,0.82574862241745,0.34986412525177,0.38324177265167236,3.9703128337860107
341,0.8056166172027588,0.42435741424560547,0.40968406200408936,3.727137565612793
342,0.8232109546661377,0.3507445454597473,0.4083104431629181,3.999103307723999
343,0.816443920135498,0.3633253276348114,0.4059065878391266,3.945223331451416
344,0.8152596950531006,0.37609341740608215,0.4151785671710968,3.711482524871826
345,0.8274403810501099,0.3515471816062927,0.38907966017723083,4.271383285522461
346,0.8372525572776794,0.34042030572891235,0.4065934121608734,4.038156986236572
347,0.8127220273017883,0.37872961163520813,0.40934064984321594,3.910939931869507
348,0.7905599474906921,0.4528525173664093,0.4103708863258362,3.435079336166382
349,0.8287937641143799,0.3509654998779297,0.388049453496933,3.849252462387085
350,0.8154288530349731,0.3801212012767792,0.4079670310020447,3.6728036403656006
351,0.8186432123184204,0.36758631467819214,0.4059065878391266,3.731307029724121
352,0.8298088312149048,0.35973045229911804,0.4103708863258362,3.8327724933624268
353,0.8090001940727234,0.3828054368495941,0.4021291136741638,3.7724387645721436
354,0.8211808204650879,0.36361005902290344,0.40041208267211914,4.052981853485107
355,0.8320081233978271,0.340532124042511,0.39869505167007446,4.093474864959717
356,0.8265944719314575,0.35500797629356384,0.4155219793319702,3.8327372074127197
357,0.8035865426063538,0.3945023715496063,0.4038461446762085,3.744669198989868
358,0.8309930562973022,0.3363274931907654,0.40281593799591064,3.9493067264556885
359,0.8242260217666626,0.35649827122688293,0.3925137221813202,4.1064605712890625
360,0.8265944719314575,0.34613800048828125,0.41586539149284363,4.285904884338379
361,0.8321772813796997,0.3358515799045563,0.3811813294887543,4.021778583526611
362,0.8313314318656921,0.34080496430397034,0.40762361884117126,4.164798736572266
363,0.8062933683395386,0.3999183177947998,0.3925137221813202,3.7278079986572266
364,0.8249027132987976,0.3623681664466858,0.4045329689979553,4.057734489440918
365,0.818135678768158,0.3686102628707886,0.40075549483299255,3.6965906620025635
366,0.8199965953826904,0.37801554799079895,0.39388737082481384,3.8310842514038086
367,0.8298088312149048,0.339556485414505,0.4127747118473053,4.223176002502441
368,0.8308238983154297,0.34058719873428345,0.40521979331970215,4.158331394195557
369,0.8211808204650879,0.37439239025115967,0.41174450516700745,3.8601768016815186
370,0.8227034211158752,0.3666747212409973,0.3956044018268585,3.84399676322937
371,0.826425313949585,0.3481922447681427,0.4017857015132904,3.9901392459869385
372,0.8122144937515259,0.37972572445869446,0.39629119634628296,3.6645867824554443
